DateTime,MainStatus,SubStatus,FullStatus,StatusText,T,Service,FaultMsg,Value0
27/06/2014 20:26:17,0,2,0:02,Turbine operational,1,FALSE,FALSE,3
27/06/2014 20:26:19,0,1,0:01,Turbine starting,1,FALSE,FALSE,1.9
27/06/2014 20:27:49,0,0,0:00,Turbine in operation,1,FALSE,FALSE,5.4
30/06/2014 10:35:27,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,10.7
30/06/2014 10:41:23,0,0,0:00,Turbine in operation,1,FALSE,FALSE,10.5
30/06/2014 10:41:24,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,10.4
30/06/2014 10:41:31,8,0,8:00,Maintenance,6,TRUE,FALSE,11
30/06/2014 14:16:45,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,12.5
30/06/2014 14:17:38,0,0,0:00,Turbine in operation,1,FALSE,FALSE,9.8
1/7/2014 23:21,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1
2/7/2014 5:37,0,2,0:02,Turbine operational,1,FALSE,FALSE,3
2/7/2014 5:37,0,1,0:01,Turbine starting,1,FALSE,FALSE,2.9
2/7/2014 5:41,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2.7
3/7/2014 14:59,228,100,228 : 100,Timeout warnmessage : Malfunction aircooling,6,FALSE,TRUE,11.7
3/7/2014 15:06,222,3,222:03:00,Turbine reset : Scada system,6,FALSE,FALSE,2.6
3/7/2014 15:06,60,2,60:02:00,Mains failure : Start delay,3,FALSE,FALSE,3
3/7/2014 15:06,0,2,0:02,Turbine operational,1,FALSE,FALSE,7.5
3/7/2014 15:08,0,1,0:01,Turbine starting,1,FALSE,FALSE,9.9
3/7/2014 15:09,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,11.3
3/7/2014 15:10,0,1,0:01,Turbine starting,1,FALSE,FALSE,10.7
3/7/2014 15:10,0,0,0:00,Turbine in operation,1,FALSE,FALSE,10.2
7/7/2014 9:59,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.3
7/7/2014 12:06,0,2,0:02,Turbine operational,1,FALSE,FALSE,4.3
7/7/2014 12:06,0,1,0:01,Turbine starting,1,FALSE,FALSE,4.6
7/7/2014 12:10,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2.5
7/7/2014 13:54,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,8.2
7/7/2014 13:56,0,1,0:01,Turbine starting,1,FALSE,FALSE,6.6
7/7/2014 13:58,0,0,0:00,Turbine in operation,1,FALSE,FALSE,6.1
7/7/2014 22:44,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.8
7/7/2014 23:19,0,2,0:02,Turbine operational,1,FALSE,FALSE,2.9
7/7/2014 23:19,0,1,0:01,Turbine starting,1,FALSE,FALSE,2.9
7/7/2014 23:23,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2
10/7/2014 9:17,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,3.3
10/7/2014 9:17,8,0,8:00,Maintenance,6,TRUE,FALSE,2.9
10/7/2014 16:10,206,411,206 : 411,No data from power control : Inverter control 11 CPU2 CAN2,6,FALSE,FALSE,5.7
10/7/2014 16:13,0,0,0:00,Turbine in operation,1,FALSE,FALSE,6.2
10/7/2014 16:13,206,411,206 : 411,No data from power control : Inverter control 11 CPU2 CAN2,6,FALSE,FALSE,6
10/7/2014 16:14,222,1,222:01:00,Turbine reset : Power failure,6,FALSE,FALSE,2.6
10/7/2014 16:14,1,1,1:01,Turbine stopped : Control cabinet,1,FALSE,FALSE,2.8
10/7/2014 16:14,220,56,220:56:00,Processor reset : Fan inverter,6,FALSE,FALSE,2.8
10/7/2014 16:14,220,52,220:52:00,Processor reset : Yaw inverter 2,6,FALSE,FALSE,3.2
10/7/2014 16:14,220,51,220:51:00,Processor reset : Yaw inverter 1,6,FALSE,FALSE,3.3
10/7/2014 16:14,1,1,1:01,Turbine stopped : Control cabinet,1,FALSE,FALSE,3.3
10/7/2014 16:15,206,411,206 : 411,No data from power control : Inverter control 11 CPU2 CAN2,6,FALSE,FALSE,3.8
10/7/2014 16:15,222,5,222:05:00,Turbine reset : Remote display,6,FALSE,FALSE,2.3
10/7/2014 16:15,206,411,206 : 411,No data from power control : Inverter control 11 CPU2 CAN2,6,FALSE,FALSE,2.8
10/7/2014 16:22,0,0,0:00,Turbine in operation,1,FALSE,FALSE,6.5
10/7/2014 16:22,206,411,206 : 411,No data from power control : Inverter control 11 CPU2 CAN2,6,FALSE,FALSE,6.5
10/7/2014 16:24,8,0,8:00,Maintenance,6,TRUE,FALSE,5.5
11/7/2014 11:20,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,2
11/7/2014 11:48,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2
11/7/2014 11:53,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,2.8
11/7/2014 12:19,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2.8
11/7/2014 13:06,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1
11/7/2014 14:10,0,2,0:02,Turbine operational,1,FALSE,FALSE,5.1
11/7/2014 14:10,0,1,0:01,Turbine starting,1,FALSE,FALSE,4.8
11/7/2014 14:11,0,0,0:00,Turbine in operation,1,FALSE,FALSE,4.9
12/7/2014 6:48,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,8.5
12/7/2014 6:56,0,1,0:01,Turbine starting,1,FALSE,FALSE,8.1
12/7/2014 6:57,0,0,0:00,Turbine in operation,1,FALSE,FALSE,7.7
13/07/2014 18:12:19,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.2
13/07/2014 18:19:14,0,2,0:02,Turbine operational,1,FALSE,FALSE,7.6
13/07/2014 18:19:16,0,1,0:01,Turbine starting,1,FALSE,FALSE,7.8
13/07/2014 18:20:30,0,0,0:00,Turbine in operation,1,FALSE,FALSE,7.8
14/07/2014 12:32:29,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,11.5
14/07/2014 12:32:30,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,11.6
14/07/2014 12:32:51,0,2,0:02,Turbine operational,1,FALSE,FALSE,9.3
14/07/2014 12:35:24,0,1,0:01,Turbine starting,1,FALSE,FALSE,14.6
14/07/2014 12:36:18,0,0,0:00,Turbine in operation,1,FALSE,FALSE,17.2
15/07/2014 08:18:48,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.2
15/07/2014 08:52:34,0,2,0:02,Turbine operational,1,FALSE,FALSE,1.9
15/07/2014 08:52:36,0,1,0:01,Turbine starting,1,FALSE,FALSE,2.1
15/07/2014 08:56:13,0,0,0:00,Turbine in operation,1,FALSE,FALSE,1.3
17/07/2014 04:47:09,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1
17/07/2014 06:26:56,0,2,0:02,Turbine operational,1,FALSE,FALSE,3.2
17/07/2014 06:26:58,0,1,0:01,Turbine starting,1,FALSE,FALSE,3.4
17/07/2014 06:30:34,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2
17/07/2014 10:18:01,240,1,240:01:00,Remote control PC : switched off,5,FALSE,FALSE,0
17/07/2014 10:20:02,240,0,240:00:00,Remote control PC : switched on,5,FALSE,FALSE,0
17/07/2014 10:20:03,0,0,0:00,Turbine in operation,1,FALSE,FALSE,6.7
18/07/2014 01:17:44,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,11.3
18/07/2014 01:17:45,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,11.2
18/07/2014 01:18:08,0,2,0:02,Turbine operational,1,FALSE,FALSE,11.6
18/07/2014 01:20:48,0,1,0:01,Turbine starting,1,FALSE,FALSE,13.1
18/07/2014 01:21:23,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,6.1
18/07/2014 01:21:26,0,1,0:01,Turbine starting,1,FALSE,FALSE,12
18/07/2014 01:21:50,0,0,0:00,Turbine in operation,1,FALSE,FALSE,13
18/07/2014 01:37:06,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,12.7
18/07/2014 01:37:07,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,12.5
18/07/2014 01:37:29,0,2,0:02,Turbine operational,1,FALSE,FALSE,16.3
18/07/2014 01:39:53,0,1,0:01,Turbine starting,1,FALSE,FALSE,11
18/07/2014 01:40:51,0,0,0:00,Turbine in operation,1,FALSE,FALSE,15.3
18/07/2014 01:52:20,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,10.7
18/07/2014 01:52:42,0,2,0:02,Turbine operational,1,FALSE,FALSE,13.1
18/07/2014 01:55:08,0,1,0:01,Turbine starting,1,FALSE,FALSE,13.8
18/07/2014 01:56:05,0,0,0:00,Turbine in operation,1,FALSE,FALSE,12.1
18/07/2014 07:45:57,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.3
18/07/2014 08:49:01,0,2,0:02,Turbine operational,1,FALSE,FALSE,2
18/07/2014 08:49:03,0,1,0:01,Turbine starting,1,FALSE,FALSE,1.8
18/07/2014 08:52:40,0,0,0:00,Turbine in operation,1,FALSE,FALSE,1.6
18/07/2014 09:08:47,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.5
18/07/2014 09:54:15,0,2,0:02,Turbine operational,1,FALSE,FALSE,4.1
18/07/2014 09:54:17,0,1,0:01,Turbine starting,1,FALSE,FALSE,4
18/07/2014 09:56:27,0,0,0:00,Turbine in operation,1,FALSE,FALSE,3.2
18/07/2014 15:56:36,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,7.3
18/07/2014 16:02:45,0,1,0:01,Turbine starting,1,FALSE,FALSE,7.7
18/07/2014 16:03:55,0,0,0:00,Turbine in operation,1,FALSE,FALSE,6.9
18/07/2014 22:21:36,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1
18/07/2014 23:35:26,0,2,0:02,Turbine operational,1,FALSE,FALSE,1.7
18/07/2014 23:35:28,0,1,0:01,Turbine starting,1,FALSE,FALSE,2.8
18/07/2014 23:39:05,0,0,0:00,Turbine in operation,1,FALSE,FALSE,3.1
19/07/2014 00:10:41,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.9
19/07/2014 01:26:08,0,2,0:02,Turbine operational,1,FALSE,FALSE,2
19/07/2014 01:26:10,0,1,0:01,Turbine starting,1,FALSE,FALSE,2.1
19/07/2014 01:29:44,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.7
19/07/2014 05:47:17,0,2,0:02,Turbine operational,1,FALSE,FALSE,2.7
19/07/2014 05:47:19,0,1,0:01,Turbine starting,1,FALSE,FALSE,2.8
19/07/2014 05:50:33,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2.4
19/07/2014 09:08:50,21,2,21:02,Cable twisted : Right (2-3 turns),1,FALSE,FALSE,0.5
19/07/2014 09:47:30,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0
19/07/2014 11:34:11,0,2,0:02,Turbine operational,1,FALSE,FALSE,4.2
19/07/2014 11:34:13,0,1,0:01,Turbine starting,1,FALSE,FALSE,4.3
19/07/2014 11:36:03,0,0,0:00,Turbine in operation,1,FALSE,FALSE,4.8
20/07/2014 15:15:41,67,604,67 : 604,Overtemperature : Power choke inverter 4,6,FALSE,FALSE,4.4
20/07/2014 15:16:09,0,2,0:02,Turbine operational,1,FALSE,FALSE,6.3
20/07/2014 15:18:31,0,1,0:01,Turbine starting,1,FALSE,FALSE,6.4
20/07/2014 15:19:57,0,0,0:00,Turbine in operation,1,FALSE,FALSE,6.6
20/07/2014 16:43:28,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1
20/07/2014 16:58:41,0,2,0:02,Turbine operational,1,FALSE,FALSE,3.7
20/07/2014 16:58:43,0,1,0:01,Turbine starting,1,FALSE,FALSE,3.6
20/07/2014 17:00:35,0,0,0:00,Turbine in operation,1,FALSE,FALSE,4.5
21/07/2014 06:59:59,228,100,228 : 100,Timeout warnmessage : Malfunction aircooling,6,FALSE,TRUE,2
21/07/2014 07:15:44,222,3,222:03:00,Turbine reset : Scada system,6,FALSE,FALSE,2.6
21/07/2014 07:15:49,0,2,0:02,Turbine operational,1,FALSE,FALSE,3.4
21/07/2014 07:18:37,0,1,0:01,Turbine starting,1,FALSE,FALSE,3.5
21/07/2014 07:19:12,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,2.9
21/07/2014 07:23:24,0,1,0:01,Turbine starting,1,FALSE,FALSE,5.6
21/07/2014 07:24:21,0,0,0:00,Turbine in operation,1,FALSE,FALSE,4.9
21/07/2014 11:27:56,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,7.6
21/07/2014 11:33:41,0,1,0:01,Turbine starting,1,FALSE,FALSE,6.1
21/07/2014 11:34:53,0,0,0:00,Turbine in operation,1,FALSE,FALSE,4.9
22/07/2014 06:59:59,228,100,228 : 100,Timeout warnmessage : Malfunction aircooling,6,FALSE,TRUE,2.5
22/07/2014 07:03:26,222,3,222:03:00,Turbine reset : Scada system,6,FALSE,FALSE,2.4
22/07/2014 07:03:31,0,2,0:02,Turbine operational,1,FALSE,FALSE,2.6
22/07/2014 07:03:50,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.6
22/07/2014 07:12:30,0,2,0:02,Turbine operational,1,FALSE,FALSE,3.4
22/07/2014 07:12:32,0,1,0:01,Turbine starting,1,FALSE,FALSE,3.1
22/07/2014 07:14:34,0,0,0:00,Turbine in operation,1,FALSE,FALSE,3.6
23/07/2014 13:27:50,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,2
23/07/2014 14:18:29,0,2,0:02,Turbine operational,1,FALSE,FALSE,2.1
23/07/2014 14:18:31,0,1,0:01,Turbine starting,1,FALSE,FALSE,2.2
23/07/2014 14:22:07,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2
23/07/2014 21:58:07,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1
23/07/2014 23:44:05,0,2,0:02,Turbine operational,1,FALSE,FALSE,2.1
23/07/2014 23:44:07,0,1,0:01,Turbine starting,1,FALSE,FALSE,3
23/07/2014 23:46:10,0,0,0:00,Turbine in operation,1,FALSE,FALSE,3.1
24/07/2014 04:44:31,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,7.8
24/07/2014 04:46:27,0,1,0:01,Turbine starting,1,FALSE,FALSE,8.2
24/07/2014 04:47:33,0,0,0:00,Turbine in operation,1,FALSE,FALSE,7.9
24/07/2014 13:01:50,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.9
24/07/2014 13:10:11,0,2,0:02,Turbine operational,1,FALSE,FALSE,2.8
24/07/2014 13:10:13,0,1,0:01,Turbine starting,1,FALSE,FALSE,2
24/07/2014 13:13:50,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2.3
24/07/2014 18:52:59,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.1
24/07/2014 19:59:40,0,2,0:02,Turbine operational,1,FALSE,FALSE,1.7
24/07/2014 19:59:42,0,1,0:01,Turbine starting,1,FALSE,FALSE,1.3
24/07/2014 20:03:17,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.4
24/07/2014 20:21:35,0,2,0:02,Turbine operational,1,FALSE,FALSE,2.6
24/07/2014 20:21:37,0,1,0:01,Turbine starting,1,FALSE,FALSE,2.6
24/07/2014 20:25:14,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2.1
25/07/2014 22:39:45,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.1
26/07/2014 00:52:33,0,2,0:02,Turbine operational,1,FALSE,FALSE,2.2
26/07/2014 00:52:35,0,1,0:01,Turbine starting,1,FALSE,FALSE,2
26/07/2014 00:56:12,0,0,0:00,Turbine in operation,1,FALSE,FALSE,0.9
30/07/2014 07:37:40,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,5.4
30/07/2014 07:37:41,8,0,8:00,Maintenance,6,TRUE,FALSE,5.7
30/07/2014 13:17:27,0,8,0:08,Turbine in operation during maintenance,1,FALSE,FALSE,6.8
30/07/2014 13:22:55,0,0,0:00,Turbine in operation,1,FALSE,FALSE,4.2
1/8/2014 10:08,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.3
1/8/2014 12:25,0,2,0:02,Turbine operational,1,FALSE,FALSE,2.3
1/8/2014 12:25,0,1,0:01,Turbine starting,1,FALSE,FALSE,2.4
1/8/2014 12:29,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2.1
1/8/2014 15:20,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,6.7
1/8/2014 15:22,0,1,0:01,Turbine starting,1,FALSE,FALSE,6.3
1/8/2014 15:23,0,0,0:00,Turbine in operation,1,FALSE,FALSE,8.4
4/8/2014 1:26,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.8
4/8/2014 3:59,0,2,0:02,Turbine operational,1,FALSE,FALSE,0.6
4/8/2014 3:59,0,1,0:01,Turbine starting,1,FALSE,FALSE,0.5
4/8/2014 4:03,0,0,0:00,Turbine in operation,1,FALSE,FALSE,1.3
4/8/2014 5:05,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.9
4/8/2014 7:32,0,2,0:02,Turbine operational,1,FALSE,FALSE,1.9
4/8/2014 7:32,0,1,0:01,Turbine starting,1,FALSE,FALSE,2.7
4/8/2014 7:36,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2.3
5/8/2014 8:33,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.9
5/8/2014 9:13,0,2,0:02,Turbine operational,1,FALSE,FALSE,1.2
5/8/2014 9:13,0,1,0:01,Turbine starting,1,FALSE,FALSE,1
5/8/2014 9:15,0,0,0:00,Turbine in operation,1,FALSE,FALSE,3.5
7/8/2014 6:52,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.7
7/8/2014 9:13,0,2,0:02,Turbine operational,1,FALSE,FALSE,2.7
7/8/2014 9:13,0,1,0:01,Turbine starting,1,FALSE,FALSE,2.1
7/8/2014 9:16,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2.2
7/8/2014 10:12,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.1
7/8/2014 10:24,0,2,0:02,Turbine operational,1,FALSE,FALSE,3.1
7/8/2014 10:24,0,1,0:01,Turbine starting,1,FALSE,FALSE,2.4
7/8/2014 10:28,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2.1
7/8/2014 16:59,228,100,228 : 100,Timeout warnmessage : Malfunction aircooling,6,FALSE,TRUE,7.5
7/8/2014 17:03,222,3,222:03:00,Turbine reset : Scada system,6,FALSE,FALSE,2.3
7/8/2014 17:03,0,2,0:02,Turbine operational,1,FALSE,FALSE,3.4
7/8/2014 17:06,0,1,0:01,Turbine starting,1,FALSE,FALSE,6.4
7/8/2014 17:07,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,2.8
7/8/2014 17:07,0,1,0:01,Turbine starting,1,FALSE,FALSE,2.6
7/8/2014 17:08,0,0,0:00,Turbine in operation,1,FALSE,FALSE,10.4
8/8/2014 1:14,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.9
8/8/2014 3:01,0,2,0:02,Turbine operational,1,FALSE,FALSE,2.9
8/8/2014 3:01,0,1,0:01,Turbine starting,1,FALSE,FALSE,3.3
8/8/2014 3:05,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2.5
8/8/2014 5:25,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.9
8/8/2014 7:30,0,2,0:02,Turbine operational,1,FALSE,FALSE,1.9
8/8/2014 7:30,0,1,0:01,Turbine starting,1,FALSE,FALSE,1.9
8/8/2014 7:34,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.5
8/8/2014 8:44,0,2,0:02,Turbine operational,1,FALSE,FALSE,3.6
8/8/2014 8:44,0,1,0:01,Turbine starting,1,FALSE,FALSE,3.8
8/8/2014 8:46,0,0,0:00,Turbine in operation,1,FALSE,FALSE,2.7
10/8/2014 12:14,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,12.4
10/8/2014 12:14,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,12.4
10/8/2014 12:15,0,2,0:02,Turbine operational,1,FALSE,FALSE,15.8
10/8/2014 12:17,0,1,0:01,Turbine starting,1,FALSE,FALSE,11.7
10/8/2014 12:18,0,0,0:00,Turbine in operation,1,FALSE,FALSE,12.3
15/08/2014 19:59:57,228,100,228 : 100,Timeout warnmessage : Malfunction aircooling,6,FALSE,TRUE,7.8
15/08/2014 20:14:07,222,3,222:03:00,Turbine reset : Scada system,6,FALSE,FALSE,2.3
15/08/2014 20:14:12,0,2,0:02,Turbine operational,1,FALSE,FALSE,3.4
15/08/2014 20:16:31,0,1,0:01,Turbine starting,1,FALSE,FALSE,6.6
15/08/2014 20:17:05,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,9.3
15/08/2014 20:20:59,0,1,0:01,Turbine starting,1,FALSE,FALSE,8.7
15/08/2014 20:21:32,0,0,0:00,Turbine in operation,1,FALSE,FALSE,9.8
16/08/2014 19:59:57,228,100,228 : 100,Timeout warnmessage : Malfunction aircooling,6,FALSE,TRUE,7.2
16/08/2014 20:03:24,222,3,222:03:00,Turbine reset : Scada system,6,FALSE,FALSE,2.3
16/08/2014 20:03:29,0,2,0:02,Turbine operational,1,FALSE,FALSE,3.4
16/08/2014 20:03:42,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,2.8
16/08/2014 20:06:27,0,2,0:02,Turbine operational,1,FALSE,FALSE,6.6
16/08/2014 20:06:29,0,1,0:01,Turbine starting,1,FALSE,FALSE,6.8
16/08/2014 20:07:03,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,6.2
16/08/2014 20:12:04,0,1,0:01,Turbine starting,1,FALSE,FALSE,3.3
16/08/2014 20:12:43,0,0,0:00,Turbine in operation,1,FALSE,FALSE,6.6
16/08/2014 20:18:56,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,6.6
16/08/2014 20:23:11,0,1,0:01,Turbine starting,1,FALSE,FALSE,8.4
16/08/2014 20:24:15,0,0,0:00,Turbine in operation,1,FALSE,FALSE,7.8
17/08/2014 17:20:26,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,12
17/08/2014 17:20:26,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,12
17/08/2014 17:20:49,0,2,0:02,Turbine operational,1,FALSE,FALSE,16.4
17/08/2014 17:23:12,0,1,0:01,Turbine starting,1,FALSE,FALSE,9
17/08/2014 17:24:14,0,0,0:00,Turbine in operation,1,FALSE,FALSE,12.6
17/08/2014 19:59:57,228,100,228 : 100,Timeout warnmessage : Malfunction aircooling,6,FALSE,TRUE,10.9
17/08/2014 20:02:38,222,3,222:03:00,Turbine reset : Scada system,6,FALSE,FALSE,2.3
17/08/2014 20:02:43,0,2,0:02,Turbine operational,1,FALSE,FALSE,3.4
17/08/2014 20:05:00,0,1,0:01,Turbine starting,1,FALSE,FALSE,9.2
17/08/2014 20:05:35,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,11
17/08/2014 20:05:53,0,1,0:01,Turbine starting,1,FALSE,FALSE,13.9
17/08/2014 20:06:21,0,0,0:00,Turbine in operation,1,FALSE,FALSE,12.1
18/08/2014 19:59:57,228,100,228 : 100,Timeout warnmessage : Malfunction aircooling,6,FALSE,TRUE,9.4
18/08/2014 20:03:37,222,3,222:03:00,Turbine reset : Scada system,6,FALSE,FALSE,2.3
18/08/2014 20:03:42,0,2,0:02,Turbine operational,1,FALSE,FALSE,3.4
18/08/2014 20:06:06,0,1,0:01,Turbine starting,1,FALSE,FALSE,10.5
18/08/2014 20:06:40,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,10.6
18/08/2014 20:06:43,0,1,0:01,Turbine starting,1,FALSE,FALSE,11.6
18/08/2014 20:07:09,0,0,0:00,Turbine in operation,1,FALSE,FALSE,11.8
19/08/2014 19:59:57,228,100,228 : 100,Timeout warnmessage : Malfunction aircooling,6,FALSE,TRUE,7.6
19/08/2014 20:07:51,222,3,222:03:00,Turbine reset : Scada system,6,FALSE,FALSE,2.3
19/08/2014 20:07:56,0,2,0:02,Turbine operational,1,FALSE,FALSE,3.4
19/08/2014 20:10:13,0,1,0:01,Turbine starting,1,FALSE,FALSE,9.3
19/08/2014 20:10:48,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,5.5
19/08/2014 20:12:16,0,1,0:01,Turbine starting,1,FALSE,FALSE,6.6
19/08/2014 20:12:59,0,0,0:00,Turbine in operation,1,FALSE,FALSE,6.4
20/08/2014 19:59:57,228,100,228 : 100,Timeout warnmessage : Malfunction aircooling,6,FALSE,TRUE,3.5
20/08/2014 20:05:54,222,3,222:03:00,Turbine reset : Scada system,6,FALSE,FALSE,2.3
20/08/2014 20:05:59,0,2,0:02,Turbine operational,1,FALSE,FALSE,3.4
20/08/2014 20:06:58,2,1,2:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.1
20/08/2014 20:09:59,0,2,0:02,Turbine operational,1,FALSE,FALSE,3.7
20/08/2014 20:10:01,0,1,0:01,Turbine starting,1,FALSE,FALSE,3.6
20/08/2014 20:10:36,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,3.3
20/08/2014 20:12:34,0,1,0:01,Turbine starting,1,FALSE,FALSE,4.2
20/08/2014 20:13:46,0,0,0:00,Turbine in operation,1,FALSE,FALSE,4.5
21/08/2014 01:56:12,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,7
21/08/2014 02:01:41,0,1,0:01,Turbine starting,1,FALSE,FALSE,8.9
21/08/2014 02:02:46,0,0,0:00,Turbine in operation,1,FALSE,FALSE,7.5
21/08/2014 19:59:57,228,100,228 : 100,Timeout warnmessage : Malfunction aircooling,6,FALSE,TRUE,6.5
21/08/2014 20:04:18,222,3,222:03:00,Turbine reset : Scada system,6,FALSE,FALSE,2.6
21/08/2014 20:04:23,0,2,0:02,Turbine operational,1,FALSE,FALSE,3.4
21/08/2014 20:06:41,0,1,0:01,Turbine starting,1,FALSE,FALSE,8.6
21/08/2014 20:07:15,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,8.3
21/08/2014 20:07:55,0,1,0:01,Turbine starting,1,FALSE,FALSE,8.8
21/08/2014 20:08:33,0,0,0:00,Turbine in operation,1,FALSE,FALSE,7.9
22/08/2014 06:45:51,17,0,17:00,Test security system,6,FALSE,FALSE,3.8
22/08/2014 06:46:12,0,3,0:03,Start lead-up,1,FALSE,FALSE,5
22/08/2014 06:47:10,0,2,0:02,Turbine operational,1,FALSE,FALSE,6
22/08/2014 06:48:32,0,1,0:01,Turbine starting,1,FALSE,FALSE,1.9
22/08/2014 06:49:06,0,5,0:05,Calibration of  load control,1,FALSE,FALSE,5.6
22/08/2014 06:50:47,0,1,0:01,Turbine starting,1,FALSE,FALSE,5.8
22/08/2014 06:51:38,0,0,0:00,Turbine in operation,1,FALSE,FALSE,5.6
22/08/2014 19:59:57,228,100,228 : 100,Timeout warnmessage : Malfunction aircooling,6,FALSE,TRUE,7.2
22/08/2014 20:05:14,222,3,222:03:00,Turbine reset : Scada system,6,FALSE,FALSE,2.3
